Station code,water_bodies,Station name,District,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia-N (mg/L),Free Ammonia  (mg/L),Total Hardness as CaCO3 (mg/L),Calcium Carbonate as CaCO3,Calcium as Ca+2(mg/L),Magnesium Carbonate as CaCO3,Magnesium as Mg+2(mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),% Sodium,SAR
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,2.6,6.96,754,4,3.2,,32,540,5.6,N.A,N.A,N.A,8,5,180,75,43,4.48,1.36,0.01,190,120,48,70,17.01,42,,460,,12,3.02,,0.5,,0.92,,
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,0.3,7.32,1202,10,3.92,,33,350,4,N.A,N.A,N.A,14,5,290,156,98,6.72,1.58,0.02,305,160,64,145,35.23,96,,746,,16,2.1,,0.5,,0.96,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,2.2,7.42,780,3,3.6,,33,430,3.6,N.A,N.A,N.A,12,5,170,98,39,1.5,0.4,0.01,180,115,46,65,15.79,58,,468,,18,2.76,,0.5,,0.88,,
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,1.5,6.92,702,4,2.6,,22,430,4,N.A,N.A,N.A,8,5,155,78,51,2.24,0.4,0.0,165,110,44,55,13.37,42,,428,,10,2.68,,0.5,,0.86,,
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,4.8,7.52,546,3.2,2.8,,31,540,Less than 1.8,N.A,N.A,N.A,8,5,115,64,39,1.5,0.4,0.01,125,75,30,50,12.15,33,,322,,10,2.46,,0.5,,0.72,,
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,0.3,7.28,1109,8,6.2,,30,430,3.7,N.A,N.A,N.A,13,5,235,149,90,5.6,1.32,0.02,245,152,60.8,93,22.6,93,,664,,18,2.6,,0.5,,1.12,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,0.3,6.8,1288,10,4.8,,33,430,4,N.A,N.A,N.A,18,5,310,147,129,5.6,1.32,0.01,320,180,72,140,34.02,88,,786,,20,2.26,,0.5,,0.8,,
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,2.4,6.79,1862,4.8,3.8,,33,430,4,N.A,N.A,N.A,12,5,455,314,121,8.96,2.61,0.01,468,294,117.6,174,42.28,194,,1154,,18,2.26,,0.78,,0.98,,
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,5,7.56,348,1.8,1.6,,2,47,2,N.A,N.A,N.A,10,5,80,37,20,1.5,0.4,0.01,85,52,20.8,33,8.02,21,,212,,12,1.46,,0.5,,0.68,,
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,6.5,7.47,414,2.2,6,0.12,5.6,84,5.6,,,,10,20,80,62,20,3.36,0.4,0.01,116,75,30,41.15,10,10,10,250,168,10,,0.15,0.5,4,0.3,15.22,0.4
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,6.2,7.77,1060,2.4,5,0.18,6.1,110,6.1,,,,15,24,180,162,24,4.48,0.4,0.01,340,200,80,139.92,34,52,13,657.2,430,14,,0.1,0.5,6,0.2,7.53,0.31
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,6.4,7.71,956,2.6,4,0.22,7.8,120,7.8,,,,18,36,112,148,31,5.6,0.4,0.01,300,220,88,80,19,60,10,590.81,386,18,,0.16,0.5,5,0.28,6.59,0.25
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,6.3,7.02,847,3,12,0.26,8.2,150,8.2,,,,14,28,164,98,33,6.16,0.4,0.01,248,140,56,108,26,40,12,495,310,15,,0.18,0.5,5,0.38,9.35,0.33
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,3.6,7.96,462,1.2,4.6,,41,350,3.6,N.A,N.A,N.A,8,5,95,54,16,1.5,0.4,0.02,106,42,16.8,64,15.55,26,,272,,10,2.82,,0.5,,0.76,,
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,3,6.72,798,4,7.2,,34,430,3.7,N.A,N.A,N.A,6,5,175,88,68,3.36,1.12,0.0,184,112,44.8,72,17.5,46,,470,,12,3.22,,0.5,,0.82,,
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,2.8,7.16,941,3,4.8,,48,540,4,N.A,N.A,N.A,12,5,225,123,39,5.6,1.52,0.01,235,160,64,75,18.22,76,,574,,22,2.1,,0.5,,0.92,,
4692,Lakes & Tanks ,"Ramanthapur Pedda Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,1.1,7.01,823,5.2,4.2,,39,430,4,N.A,N.A,N.A,14,5,180,115,59,3.36,0.82,0.01,190,105,42,85,20.66,68,,484,,16,1.62,,0.5,,0.82,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,0.3,7.08,858,6,4.8,,27,540,4,N.A,N.A,N.A,10,5,200,92,67,4.48,0.82,0.06,210,125,50,85,20.66,48,,524,,16,2.86,,0.5,,0.72,,
4694,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Mundla Katwa Lake - 4237 Sample was same as Mullakatwa Cheruvu Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,Lake sample was not collected as the surface of the lake was spread over with water hycianth plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,0.3,7.35,1052,6,6.8,,38,350,3.6,N.A,N.A,N.A,11,5,245,115,51,5.6,0.9,0.01,255,162,64.8,93,22.6,69,,662,,16,3.16,,0.5,,1.16,,
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,Lake sample was not collected as lake was under maintainanace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,Lake sample was not collected as there was no access to collect sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,5.4,7.28,480,1.8,2.8,,17,350,4,N.A,N.A,N.A,8,5,100,62,20,1.5,0.4,0.01,110,65,26,45,10.94,31,,286,,16,2.18,,0.5,,0.76,,
4700,Lakes & Tanks ,"Large tank,/ Saroornagar, Rangareddy District.",RR-shamshabad,Saroornagar Lake -1788 Sample was same  as  Large Tank sample -4700.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,0.8,7.16,1141,4,4.2,,41,350,3.7,N.A,N.A,N.A,12,5,275,123,59,5.6,1.38,0.01,286,185,74,101,24.54,76,,684,,18,3.1,,0.5,,0.86,,
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,1.1,7.21,1602,5.6,3.2,,38,540,4,N.A,N.A,N.A,14,5,415,167,109,5.6,1.38,0.01,425,260,104,165,40.09,104,,1008,,21,2.62,,0.68,,1,,
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,2.4,6.95,651,5.2,2.2,,43,280,4,N.A,N.A,N.A,13,5,130,78,74,3.36,0.74,0.0,140,85,34,55,13.37,42,,378,,28,2.92,,0.5,,0.98,,
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,2.2,7.46,1559,4.9,7.8,,32,540,5.5,N.A,N.A,N.A,17,5,385,176,91,6.72,0.4,0.01,400,250,100,150,36.45,110,,960,,28,2.46,,0.5,,0.86,,
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Lake sample not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,0.3,8.39,1154,10,6.8,,33,540,2,N.A,N.A,N.A,10,10,220,144,143,5.6,2.14,0.26,288,110,44,178,43.25,128,,704,,20,2.18,,0.5,,0.98,,
5031,Lakes & Tanks ,"Erra Kunta, Shaikpet, Hyderabad",Hyderabad,Lake sample not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,2.4,7.86,1146,5.1,7.2,,31,540,4,N.A,N.A,N.A,11,5,300,129,60,4.48,1.55,0.06,310,168,67.2,142,34.51,78,,710,,18,3.1,,0.5,,0.86,,
5033,Lakes & Tanks ,"Shatham Talab, Shaikpet, Hyderabad",Hyderabad,Lake sample not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,2.6,7.45,962,4,7.8,,38,430,4,N.A,N.A,N.A,12,5,225,104,40,4.48,1.36,0.1,226,118,47.2,108,26.24,63,,568,,14,3.48,,0.5,,0.8,,
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Lake sample not collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,Lakes & Tanks ,"Ramana Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,0.3,7.23,655,6,4.6,,27,350,2,N.A,N.A,N.A,11,5,130,120,79,1.5,0.4,0.0,142,85,34,57,13.85,27,,386,,14,2.78,,0.5,,0.66,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample was not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,0.3,7.29,1397,7,6.8,,43,430,5.6,N.A,N.A,N.A,17,5,350,198,72,5.6,0.82,0.01,362,224,89.6,138,33.53,118,,840,,16,2.76,,0.5,,0.86,,
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,0.3,7.52,1680,10,8.8,,41,540,8.2,N.A,N.A,N.A,10,5,395,287,132,7.84,1.47,0.03,408,246,98.4,162,39.37,178,,1024,,18,2.18,,0.5,,0.69,,
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,0.3,6.86,1299,12,6.8,,46,430,3.7,N.A,N.A,N.A,12,5,330,149,192,8.96,2.64,0.01,340,205,82,135,32.8,89,,818,,14,3.1,,0.5,,0.98,,
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,1.2,7.72,1139,3,5.2,,41,430,3.6,N.A,N.A,N.A,9.5,5,260,142,39,6.72,1.96,0.06,275,180,72,95,23.09,86,,694,,16,3.18,,0.5,,0.96,,
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,0.3,7.19,1307,12,6.6,,43,540,4,N.A,N.A,N.A,19,5,295,145,195,4.48,0.71,0.01,310,185,74,125,30.38,89,,824,,22,2.46,,0.5,,1.18,,
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,1.2,7.2,1163,4,3.2,,40,430,5.5,N.A,N.A,N.A,9,5,255,127,40,5.6,0.88,0.01,265,165,66,100,24.3,79,,708,,18,3.5,,0.5,,1.15,,
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,1.1,7.55,1023,4,5.2,,42,430,2,N.A,N.A,N.A,15,5,250,120,51,4.48,1,0.02,260,155,62,105,25.52,72,,634,,20,3.86,,0.5,,1.1,,
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,0.3,7.21,1063,7,5.2,,38,540,4,N.A,N.A,N.A,17,5,230,122,91,5.6,1.52,0.01,240,125,50,115,27.95,68,,628,,22,3.32,,0.5,,0.96,,
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,3.2,7.61,510,1.3,2.6,,32,220,2,N.A,N.A,N.A,17,5,110,88,12,1.5,0.4,0.01,120,88,35.2,32,7.78,28,,300,,24,2.78,,0.5,,0.76,,
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample was not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample was not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample was not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,1,7.04,1086,4,3,,41,430,3.7,N.A,N.A,N.A,11,5,235,120,44,4.48,0.4,0.0,245,152,60.8,93,22.6,72,,640,,14,2.88,,0.5,,1.1,,
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,3.2,7.25,946,3,4.8,,33,430,5.6,N.A,N.A,N.A,13,5,205,103,32,3.36,0.4,0.0,215,132,52.8,83,20.17,62,,576,,22,2.2,,0.5,,0.92,,
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,1.8,6.87,739,4,3.6,,48,430,4.5,N.A,N.A,N.A,10,5,160,88,39,4.48,1.12,0.01,170,100,40,70,17.01,43,,452,,22,3.62,,0.5,,0.74,,
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist (Dr. YSR Toursim College)",Medchal Malkajgiri,2.8,7.7,849,2,3.4,,41,540,Less than 1.8,N.A,N.A,N.A,12,5,180,98,39,2.24,0.56,0.02,196,120,48,76,18.47,56,,518,,10,2.82,,0.5,,0.86,,
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,3.4,6.86,400,2.2,3.2,,34,280,4,N.A,N.A,N.A,13,5,85,34,28,1.5,0.4,0.0,90,55,22,35,8.5,21,,244,,12,2.62,,0.5,,0.88,,
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,3.2,6.89,632,3,2.8,,33,280,2,N.A,N.A,N.A,11,5,135,78,35,1.5,0.4,0.0,145,76,30.4,69,16.77,45,,386,,14,3.18,,0.5,,0.72,,
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,0.6,7.35,871,4,3.2,,31,540,6,N.A,N.A,N.A,10,5,190,88,39,3.36,0.58,0.01,205,120,48,85,20.66,32,,522,,16,3.12,,0.5,,0.92,,
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,0.3,7.07,1321,12,3.4,,27,540,3.6,N.A,N.A,N.A,14,5,300,159,208,4.48,1.46,0.01,310,185,74,125,30.38,98,,820,,16,2.44,,0.52,,0.86,,
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,1.2,6.94,676,3,3.8,,33,540,6,N.A,N.A,N.A,11,5,145,78,31,3.36,1.17,0.01,155,90,36,65,15.79,44,,412,,14,3.1,,0.5,,0.86,,
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,0.3,7.12,1019,8,2.8,,24,430,3.1,N.A,N.A,N.A,18,5,255,120,106,4.48,1.3,0.01,265,155,62,110,26.73,72,,632,,20,1.96,,0.5,,0.92,,
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,0.3,6.99,979,6,3.2,,27,540,2,N.A,N.A,N.A,12,5,250,115,78,3.36,0.4,0.0,260,178,71.2,82,19.93,69,,616,,16,3.62,,0.5,,0.98,,
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,0.3,7.03,1606,12,3.2,,33,430,3.7,N.A,N.A,N.A,12,5,410,184,180,7.84,2.72,0.02,425,260,104,165,40.09,114,,1012,,20,2.46,,0.74,,0.82,,
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,0.3,7.18,906,8,2.8,,34,540,5.5,N.A,N.A,N.A,11,5,210,98,86,4.48,0.4,0.0,220,130,52,90,21.87,58,,562,,16,3.18,,0.5,,0.87,,
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,2.8,6.84,768,3,3.8,,31,350,4,N.A,N.A,N.A,14,5,175,98,51,2.24,0.4,0.0,185,120,48,65,15.79,28,,468,,24,1.92,,0.5,,0.94,,
5111,Lakes & Tanks ,"Nagireddy Kunta (Yapral Cheruvu), Yapral",Medchal Malkajgiri,2,7.16,1342,5,7.6,,33,430,1.8,N.A,N.A,N.A,8,5,305,196,83,5.6,1.34,0.01,315,195,78,120,29.16,121,,832,,10,2.82,,0.5,,0.72,,
5112,Lakes & Tanks ,"Kamuni Cheruvu, Kukatpally",Medchal Malkajgiri,Lake sample was not collected as the surface of the lake was spread over with water hyacinth plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,Lakes & Tanks ,"Chinna Cheruvu, Ramanthapur Bagat, Uppal",Medchal Malkajgiri,3.2,7.46,799,2,2.46,,33,430,2,N.A,N.A,N.A,10,5,175,108,32,2.24,0.4,0.01,186,95,38,91,22.11,66,,470,,24,2.9,,0.5,,0.86,,
5114,Lakes & Tanks ,"Shanthisarovor Pond, Gachibowli, Serilingmapally",Rangareddy ,3.2,7.26,314,2,2.2,,33,430,Less than 1.8,N.A,N.A,N.A,16,5,60,37,20,1.5,0.4,0.0,65,40,16,25,6.08,22,,182,,14,2.62,,0.5,,0.72,,
5115,Lakes & Tanks ,"Raja Mohammad Kunta, Haffezpet, Serilingampally (M),",Rangareddy ,2.2,7.01,950,4,4.8,,36,540,3.6,N.A,N.A,N.A,10,5,215,110,39,5.6,1.52,0.01,225,140,56,85,20.66,52,,582,,24,3.96,,0.5,,0.82,,
5116,Lakes & Tanks ,"Kotha Cheruvu (Novotel Lake), Khanamet, Serilingampally",Rangareddy ,0.3,6.95,1064,12,2.9,,33,430,9,N.A,N.A,N.A,12,5,255,120,160,3.36,0.71,0.0,265,155,62,110,26.73,72,,670,,10,2.46,,0.5,,0.92,,
5117,Lakes & Tanks ,"Masjid Banda Lake, Kondapur, Serlingampally",Rangareddy ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,Lakes & Tanks ,"Kotha Kunta, Haffezpet, Serilingampally (M)",Rangareddy ,2.1,6.85,792,4,3.6,,33,540,3.6,N.A,N.A,N.A,10,5,175,88,51,2.24,0.4,0.0,185,110,44,75,18.22,52,,484,,20,3.88,,0.5,,1,,
5119,Lakes & Tanks ,"Kaidam Kunta, Hafeezpet, Serilingampally (M)",Rangareddy ,0.3,7,982,6,4.6,,38,540,5.5,N.A,N.A,N.A,8,5,225,112,74,5.6,1.48,0.01,235,150,60,85,20.66,56,,608,,18,3.66,,0.5,,0.86,,
5120,Lakes & Tanks ,"Thammidi Kunta, Khanamet, Serilingampally",Rangareddy ,1.2,7.11,953,4,4.2,,48,430,Less than 1.8,N.A,N.A,N.A,12,5,230,105,39,3.36,0.52,0.0,245,150,60,95,23.09,63,,572,,18,3.2,,0.62,,0.86,,
5121,Lakes & Tanks ,Pale Cheruvu,Rangareddy ,0.3,7.14,1496,10,3.2,,27,540,4,N.A,N.A,N.A,11,5,350,194,160,5.6,1.31,0.01,365,220,88,145,35.23,120,,912,,20,1.32,,0.56,,0.98,,
5122,Lakes & Tanks ,"Mulagurd Lake (PJAU), Rajenderanagar,",Rangareddy,Preamjipet Tank -2343 Sample was same as Mulaguard Lake Sample -5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,Lakes & Tanks ,"Pedda Cheruvu, Ibrahimbagh, Gandipet",Rangareddy,station code : 4228 & 5123 are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,Lakes & Tanks ,"TCS Energy Park Lake,Gachibowli(V), Serilingampally (M), Rangareddy (D)",Rangareddy,3.6,7.62,563,2.2,3.2,,33,430,Less than 1.8,N.A,N.A,N.A,10,5,115,78,28,1.5,0.4,0.11,125,75,30,50,12.15,36,,332,,10,2.12,,0.5,,0.88,,
5125,Lakes & Tanks ,"Mondi Kunta, Khanamet, Serilingmampally",Rangareddy ,2.2,6.91,1338,4,4.8,,34,540,Less than 1.8,N.A,N.A,N.A,14,5,315,149,51,4.48,0.71,0.0,330,198,79.2,132,32.08,92,,828,,22,2.66,,0.68,,0.72,,
5126,Lakes & Tanks ,"Bathula Cheruvu, Amangal, Hayathnagar",Rangareddy ,0.3,5.78,1366,12,6.4,,34,350,4.5,N.A,N.A,N.A,16,5,305,220,188,6.72,2.54,0.0,315,195,78,120,29.16,174,,806,,32,3.16,,0.5,,0.8,,
5127,Lakes & Tanks ,"Kummari Kunta, Amangal, Hayathnagar",Rangareddy,3.5,6.9,437,3,3.2,,21,280,6,N.A,N.A,N.A,17,5,64,88,39,3.36,0.57,0.0,95,55,22,40,9.72,19,,254,,24,2.1,,0.5,,0.82,,
5128,Lakes & Tanks ,"Palle Cheruvu, Mylardevpalli, Rajendranagar",Rangareddy,2.2,6.93,1374,4,5.2,,33,540,2,N.A,N.A,N.A,11,5,320,184,47,5.6,1.52,0.01,330,210,84,120,29.16,114,,852,,16,2.62,,0.5,,1,,
5129,Lakes & Tanks ,"Erra Kunta, Laxmiguda, Rajenderanagar",Rangareddy,0.3,7.19,1495,8,4.8,,31,920,4,N.A,N.A,N.A,10,5,350,218,90,6.72,1.37,0.01,365,220,88,145,35.23,137,,912,,18,2.92,,0.5,,0.98,,
5130,Lakes & Tanks ,"Pathikunta, Budwel, Rajendranagar",Rangareddy,2.6,7.36,585,2,2.6,,41,280,3.6,N.A,N.A,N.A,8,5,120,88,24,3.36,0.4,0.01,130,82,32.8,48,11.66,29,,352,,12,2.11,,0.5,,1.1,,
5131,Lakes & Tanks ,"Yellamma Cheruvu, Manikonda, Rajenderanagar",Rangareddy ,2,7.18,1093,4.8,2.8,,33,540,4,N.A,N.A,N.A,12,5,250,115,82,4.48,1.17,0.01,265,160,64,105,25.52,71,,678,,18,2.2,,0.5,,0.96,,
5132,Lakes & Tanks ,"Malkam Cheruvu, Raidurgam, Serilingampally",Rangareddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,Lakes & Tanks ,"Chandana Cheruvu, Jillelguda,",Rangareddy ,1.2,7.19,1274,4,5.6,,47,430,3.7,N.A,N.A,N.A,7,5,295,159,43,5.6,1.12,0.0,305,180,72,125,30.38,98,,802,,14,2.36,,0.5,,1,,
5134,Lakes & Tanks ,"Manthrala Cheruvu, Meerpet",Rangareddy,1.2,7.18,1027,5,4.8,,38,540,4,N.A,N.A,N.A,14,5,250,118,71,4.48,0.72,0.01,260,155,62,105,25.52,73,,648,,20,2.52,,0.5,,0.96,,
