Station code,water_bodies,Station name,District,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia-N (mg/L),Free Ammonia  (mg/L),Total Hardness as CaCO3 (mg/L),Calcium Carbonate as CaCO3,Calcium as Ca+2(mg/L),Magnesium Carbonate as CaCO3,Magnesium as Mg+2(mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),% Sodium,SAR
5115,Lakes & Tanks ,"Raja Mohammad Kunta, Haffezpet, Serilingampally (M),",Rangareddy ,Nil,7.93,1329,18,12.47,1.7,17,350,,,,,,Nil,372,169,94,,39,1.92,305,215,86,90,22,44,72,771,563,16,,0.28,0.5,25.89,1.28,11.79,0.93
5116,Lakes & Tanks ,"Kotha Cheruvu (Novotel Lake), Khanamet, Serilingampally",Rangareddy ,Dried up,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,
5117,Lakes & Tanks ,"Masjid Banda Lake, Kondapur, Serlingampally",Rangareddy ,Lake sample not collected due to encroachment of lake,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,
5118,Lakes & Tanks ,"Kotha Kunta, Haffezpet, Serilingampally (M)",Rangareddy ,4.5,8.25,1177,10,21.4,1.64,22,540,,,,,,,320,195,39,,26,2.54,295,165,66,130,32,43,116,682,498,17,,0.65,0.5,17.95,1.36,20.51,1.63
5119,Lakes & Tanks ,"Kaidam Kunta, Hafeezpet, Serilingampally (M)",Rangareddy ,Nil,8.06,1148,34,,,13,540,,,,,,Nil,312,142,133,,,,335,190,76,146,35,47,104,667,486,10,,,,22.5,1.8,16.95,1.38
5120,Lakes & Tanks ,"Thammidi Kunta, Khanamet, Serilingampally",Rangareddy ,0.3,7.29,1093,8,3.4,,47,540,6.1,N.A,N.A,N.A,20,5,270,143,84,5.6,1.53,0.03,286,164,65.6,122,29.65,86,,668,,12,0.29,,0.5,,0.2,,
5121,Lakes & Tanks ,Pale Cheruvu,Rangareddy ,0.3,7.37,925,6,3.8,,38,430,4.5,N.A,N.A,N.A,4,5,220,133,56,3.36,1.52,0.03,264,158,63.2,106,25.76,80,,574,,16,1.22,,0.5,,0.2,,
5122,Lakes & Tanks ,"Mulagurd Lake (PJAU), Rajenderanagar,",Rangareddy,Due to no access. (Park gate was locked),,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,
5123,Lakes & Tanks ,"Pedda Cheruvu, Ibrahimbagh, Gandipet",Rangareddy,station code : 4228 & 5123 are same,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,
5124,Lakes & Tanks ,"TCS Energy Park Lake,Gachibowli(V), Serilingampally (M), Rangareddy (D)",Rangareddy,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,
5125,Lakes & Tanks ,"Mondi Kunta, Khanamet, Serilingmampally",Rangareddy ,3.2,7.17,1270,2.8,3.8,,40,540,4,N.A,N.A,N.A,11,5,315,167,32,4.48,1.48,0.02,326,188,75.2,138,33.53,103,,786,,14,0.98,,0.5,,0.68,,
5126,Lakes & Tanks ,"Bathula Cheruvu, Amangal, Hayathnagar",Rangareddy ,3.9,7.65,1829,3.2,2.8,,34,350,9.2,N.A,N.A,N.A,11,5,420,280,52,7.84,3.16,0.12,480,295,118,185,44.95,176,,1136,,26,1.21,,0.5,,0.22,,
5127,Lakes & Tanks ,"Kummari Kunta, Amangal, Hayathnagar",Rangareddy,0.3,7.13,685,6,3.6,,43,430,4.5,N.A,N.A,N.A,10,5,150,98,100,15,0.4,0.01,160,100,40,60,14.58,64,,432,,180,1.02,,0.5,,0.2,,
5128,Lakes & Tanks ,"Palle Cheruvu, Mylardevpalli, Rajendranagar",Rangareddy,0.3,7.3,1902,8,6.9,,70,540,7.8,N.A,N.A,N.A,8,5,475,274,80,6.72,2.46,0.04,490,305,122,185,44.95,158,,1160,,24,1.66,,0.5,,0.2,,
5129,Lakes & Tanks ,"Erra Kunta, Laxmiguda, Rajenderanagar",Rangareddy,0.3,7.61,1958,12,7.2,,33,430,4,N.A,N.A,N.A,14,5,440,288,187,8.96,1.58,0.05,495,310,124,185,44.95,186,,1252,,22,1.28,,0.5,,1.12,,
5130,Lakes & Tanks ,"Pathikunta, Budwel, Rajendranagar",Rangareddy,0.3,6.94,2116,8,6.8,,39,540,6.1,N.A,N.A,N.A,10,5,595,182,78,7.84,2.38,0.02,624,380,152,244,59.29,102,,1332,,20,1.26,,0.5,,0.21,,
5131,Lakes & Tanks ,"Yellamma Cheruvu, Manikonda, Rajenderanagar",Rangareddy ,0.3,7.85,1470,8,4.8,,33,540,2,N.A,N.A,N.A,18,5,350,216,80,5.6,2.38,0.18,380,234,93.6,146,35.48,132,,926,,14,1.24,,0.5,,0.64,,
5132,Lakes & Tanks ,"Malkam Cheruvu, Raidurgam, Serilingampally",Rangareddy,4.5,7.98,1758,24,10.7,2.23,14,220,,,,,,Nil,284,197,199,bdl,0.4,375,375,185,74,189.3,46,62,200,1020,745,22,0.93,,0.82,18.9,1.1,52.8,4.5
5133,Lakes & Tanks ,"Chandana Cheruvu, Jillelguda,",Rangareddy ,2.1,7.72,1429,5.8,6.6,,32,430,6,N.A,N.A,N.A,9,5,310,202,96,5.6,2.78,0.12,362,214,85.6,148,35.96,153,,886,,18,2.24,,0.5,,0.24,,
5134,Lakes & Tanks ,"Manthrala Cheruvu, Meerpet",Rangareddy,0.3,7.43,1536,8,4.8,,38,350,8.2,N.A,N.A,N.A,12,5,320,240,112,6.72,1.96,0.04,372,230,92,142,34.51,162,,936,,15,1.21,,0.5,,0.21,,
