Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,Hyderabad,0.6,7.84,1210,8,10,,110,920,33,,,,15,5,340,138,84,5,1.52,0.06,362,91.2,32.56,83,,748,,26,0.6,,0.1,,0.71,,
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,Hyderabad,0.3,7.48,1078,6,6,,63,540,17,,,,14,6,300,102,63,5,1.48,0.02,316,77,30,58,,603,,21,0.4,,0.1,,0.77,,
2341,Lakes & Tanks ,Miralam tank,Hyderabad,Hyderabad,2.8,8.05,1215,2.2,2.8,,84,430,5,,,,9.6,5,560,148,43,5,1.52,0.09,609,153,55,92,,750,,17,0.6,,0.1,,0.95,,
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,Rangareddy - II,0.3,8.23,968,6,5,,49,540,21,,,,10.2,10,250,106,59,5,0.84,0.07,285,69.6,26.97,64,,602,,18,1.2,,0.1,,0.76,,
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,Rangareddy - II,0.3,7.85,1410,6,7.8,,63,540,25,,,,18.2,5,380,124,55,5,0.76,0.03,415,100.8,39.61,76,,880,,20,1.6,,0.1,,1.19,,
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,Rangareddy - II,1,7.93,1006,7,6.8,,41,540,11,,,,12.2,5,300,108,68,5.6,1.15,0.05,326,81,30,59,,578,,36,1,,0.1,,0.86,,
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,Rangareddy - II,0.3,8.21,1304,10,6,,33,430,11,,,,16.8,10,510,142,112,5.6,2.38,0.2,510,130,45,86,,724,,19,1.2,,0.1,,0.82,,
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,Rangareddy - II,3,8.05,1336,4,4.2,,21,430,9,,,,17.4,10,360,167,59,5,0.15,0.01,390,95.2,36.94,104,,842,,19,0.6,,0.1,,0.76,,
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,Hyderabad,2,8.14,736,4,4.8,,27,430,9,,,,16.6,5,185,94,55,5,0.12,0.01,215,53.6,19.68,58,,420,,17,0.68,,0.1,,0.83,,
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,Rangareddy - II,0.3,7.42,1046,6,4.2,,33,430,4,,,,14,5,205,116,71,5,0.17,0.01,287,67,29,73,,596,,20,0.38,,0.1,,0.82,,
2359,Lakes & Tanks ,Pedda Cheruvu (Nacharam cheruvu),Medchal Malkajgiri,Rangareddy - I,0.3,8.46,1163,8,4.8,,46,430,11,,,,6,20,330,92,74,5,1.68,0.24,350,84,34.02,58,,722,,13,1.6,,0.1,,0.97,,
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,Rangareddy - I,0.3,7.21,2021,12,9,,40,430,17,,,,23,5,495,284,140,6.72,2.49,0.02,610,147,59,142,,1131,,44,2.86,,0.1,,1.12,,
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,Rangareddy - II,1.2,8.32,1415,6,5.2,,33,540,9,,,,5,10,235,212,71,5,0.63,0.07,415,103.2,38.15,134,,888,,12,0.6,,0.1,,0.74,,
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,Hyderabad,0.3,7.9,1092,6,7.2,,21,430,11,,,,8.2,5,290,114,105,5,1.96,0.08,320,80,29.16,68,,612,,29,0.2,,0.1,,0.84,,
4236,Lakes & Tanks ,Pedda cheruvu,Ranga Reddy,Warangal,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,ZL-RCP,6.2,7.03,1020,3,11,0.1,10,39,5.6,,,,17,36,214,126,34,6.16,0.3,0.01,320,62,40,10,38,580,417,17,,0.12,0.1,7,0.42,,0.92
4237,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Ranga Reddy-I,0.3,7.83,1326,6.8,4.2,,27,540,11,,,,14.7,7,350,136,94,5.6,1.29,0.05,380,92,36.45,82,,821,,27,1.58,,0.1,,0.68,,
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,Hyderabad,0.3,7.51,1219,6.8,8,,63,540,13,,,,18.2,5,390,168,47,5,0.47,0.01,420,104,38.88,106,,688,,27,0.96,,0.1,,0.89,,
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,Medchal,0.3,7.35,1429,6.8,9.6,,39,540,12,,,,19.2,5,415,154,76,5.6,0.88,0.01,440,106.4,42.28,93,,796,,63,2.2,,0.1,,0.89,,
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Ranga Reddy-I,0.3,7.22,1936,5.8,9.2,,84,540,17,,,,10,5,500,148,52,5.6,2.48,0.02,609,145,60,92,,1079,,14,2.24,,0.1,,0.87,,
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,RO-R.R-I,2,8.15,941,5.2,12,,63,540,27,,,,11,8,180,116,56,5,0.11,0.01,205,48,20.66,70,,588,,13,2.8,,0.1,,0.56,,
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,Ranga Reddy-I,0.3,7.04,939,6,8.6,,17,430,7,,,,8.8,6,250,84,50,5,0.1,0.01,275,59.2,30.86,52,,560,,11,0.24,,0.1,,0.9,,
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,Ranga Reddy-I,2.8,8.41,763,4,8.2,,33,540,9,,,,8,20,195,78,48,5,0.3,0.04,225,56.8,20.17,46,,470,,15,1.2,,0.1,,0.69,,
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,Medchal,0.3,7.19,1386,7,8.8,,33,350,4,,,,10.8,5,410,136,64,5,0.64,0.01,435,107.2,40.58,82,,781,,86,2.2,,0.1,,0.82,,
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,Medchal,0.3,7.33,1680,6.2,12,,47,540,11,,,,16,5,455,186,90,5.6,3.35,0.04,485,111.2,50.3,114,,1002,,62,2,,0.1,,1.16,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,0.3,8.06,1316,8,14.2,,49,540,17,,,,8.6,5,350,138,98,5,1.54,0.09,370,82.4,39.85,86,,802,,70,1.33,,0.1,,0.81,,
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,Ranga Reddy-I,0.3,7.73,1939,6.8,12,,63,920,23,,,,13,8,540,284,75,6.72,2.75,0.08,595,142.4,58.08,176,,1085,,12,2.26,,0.1,,0.97,,
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,Warangal,4.5,8.27,588,2.1,2.8,,17,280,Less than 1.8,,,,9.4,10,150,76,12,5,0.1,0.01,175,41.6,17.25,46,,360,,10,0.08,,0.1,,0.43,11.77,
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,Sangareddy,6.2,6.95,445,2.1,7,0.1,15,140,7,,,,15,28,112,56,18,5,0.1,0.01,176,34,22,5,11,256,189,10,,0.17,0.1,2,0.39,14.48,0.36
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,Sangareddy,6,6.98,756,2.1,5,0.1,17,150,10,,,,13,20,124,62,20,5,0.1,0.01,189,36,24,8,15,430,312,13,,0.14,0.1,2,0.35,17.56,0.47
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,Sangareddy,6.5,7.12,595,2.3,6,0.11,13,170,7.8,,,,10,24,110,64,25,5.04,0.1,0.01,167,34,20,4,17,330,224,16,,0.19,0.1,4,0.37,16.96,0.57
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,Sangareddy,6.3,7.18,660,2.7,8,0.16,14,210,8.1,,,,16,32,148,84,24,5,0.1,0.01,230,46,28,7,22,384,296,12,,0.18,0.1,2,0.48,,0.63
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,Hyderabad,4,8.48,419,2.1,2.4,,21,430,12,,,,15,23,110,38,45,5,0.1,0.01,125,28.8,12.88,26,,261,,11,0.1,,0.1,,0.52,,
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,Hyderabad,0.3,7.45,973,6.8,14.2,,33,430,15,,,,13,5,275,92,97,5,0.66,0.01,300,74.4,27.7,58,,602,,29,0.74,,0.1,,0.87,,
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,0.3,7.53,1084,7,6.4,,63,540,11,,,,12.4,5,280,102,51,5,1.95,0.04,315,78.4,28.92,62,,605,,22,2.68,,0.1,,0.65,,
4692,Lakes & Tanks ,"Ramanthapur Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,Ranga Reddy-I,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.3,1178,4.6,8.8,,73,430,11,,,,20.8,5,325,126,44,5,2.39,0.03,346,77.6,36.94,76,,724,,36,2.08,,0.1,,0.84,,
4694,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,RO-R.R-I,"4237 & 4694 - Mundlakaatwa, was same Sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,RR-II,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,RR-II,0.3,7.28,1414,7,12.2,,63,540,9,,,,22.4,5,410,139,83,5,1.52,0.02,440,105.6,42.77,83,,784,,42,3.2,,0.1,,1.12,,
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,RR-II,Lake sample were not collected as lake was under maintainanace. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,RR-II,Lake sample were not collected as there was no acceses to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,4.4,8.25,509,2.4,1.8,,11,280,Less than 1.8,,,,9.2,10,135,52,12,5,0.1,0.01,160,36,17.01,32,,304,,16,1.46,,0.1,,0.11,,
4700,Lakes & Tanks ,"Large tank,/ Saroornagar, Rangareddy District.",RR-shamshabad,Ranga Reddy-I,Station code:1788 & 4700  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,Ranga Reddy-I,0.3,7.41,1282,7,10.8,,33,540,17,,,,14,8,325,124,67,5,1.5,0.02,360,89.6,33.05,74,,780,,24,1.82,,0.1,,0.85,,
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,RO-R.R-I,4.1,7.58,1276,12,8,0.1,70,920,Less than 1.8,,,,20,5,332,117,78,45,31,0.66,332,83,30,64,77,712,534,29,2.11,,0.01,15,,35.9,2
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,Ranga Reddy-I,0.3,7.99,1767,7.4,5.2,,33,540,21,,,,20,5,480,186,107,5.6,1.96,0.03,520,125.6,50.06,114,,988,,20,1.86,,0.1,,0.93,,
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,Ranga Reddy-I,2.8,7.59,586,3,4.2,,33,280,17,,,,11,5,155,54,26,5,0.3,0.01,224,55,21,33,,350,,10,1.02,,0.1,,0.65,,
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Medchal,Sample Not Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Hyderabad,0.3,8.47,1527,5.8,9.86,,63,430,21,,,,10.2,25,410,196,40,5,1.95,0.28,445,108.8,42.04,124,,940,,16,1.84,,0.1,,0.79,,
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,Hyderabad,0.3,8.46,1165,6.6,13.8,,43,540,21,,,,21,20,310,156,40,5,1.21,0.17,340,84,31.59,96,,720,,22,0.86,,0.1,,1.09,,
5031,Lakes & Tanks ,"Yerra Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.45,925,6,8.6,,21,430,9,,,,11,5,255,82,71,5,0.11,0.01,280,69.6,25.76,48,,568,,28,1.52,,0.1,,0.63,,
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.8,7.43,1192,5.4,8.2,,33,430,11,,,,16,5,290,118,40,5,0.67,0.01,316,70,34.26,72,,664,,23,0.89,,0.1,,0.96,,
5033,Lakes & Tanks ,"Shantham Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,8.06,1366,6.1,10.2,,33,540,17,,,,19,5,360,138,73,5,0.14,0.01,365,95,31,84,,840,,33,0.82,,0.1,,1.02,,
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,1.2,8.38,866,3.2,10.2,,26,430,11,,,,27,10,240,76,44,5,0.14,0.02,260,64.8,23.81,46,,524,,14,0.42,,0.1,,0.62,,
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,Sample Not Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,Lakes & Tanks ,"Ramanna Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.12,1379,6,14.2,,27,540,17,,,,14,5,360,116,60,5,2.39,0.02,390,92,38.88,72,,842,,56,2.6,,0.1,,0.79,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,Hyderabad,1,8.32,1224,3,14.2,,33,540,11,,,,14,10,320,154,40,5,0.11,0.01,384,96,35,92,,701,,19,1.66,,0.1,,0.9,,
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,Hyderabad,0.3,8.21,1554,6,12.8,,21,540,9,,,,12.6,10,420,206,75,5,1.42,0.12,440,110,40,96,,874,,21,1.28,,0.1,,0.82,,
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.9,1182,9,10.2,,77,430,27,,,,24,5,355,124,111,5,1.63,0.07,364,93,32,76,,668,,67,2.06,,0.1,,0.76,,
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.2,8.31,1137,4,9.8,,63,540,21,,,,10.8,10,310,108,28,5,1.11,0.12,330,79.2,32.08,64,,705,,17,2.52,,0.1,,0.68,,
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.36,1320,5.8,12.4,,63,430,33,,,,22.8,5,384,128,63,5.6,2.19,0.03,405,98,39,79,,746,,96,2.2,,0.1,,0.9,,
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,1,7.35,1182,5,10.2,,47,430,21,,,,24,5,340,104,48,5,0.13,0.01,365,86.4,36.21,54,,668,,51,3.2,,0.1,,0.78,,
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,Medchal,0.3,7.64,1194,8,10.2,,63,540,11,,,,20,5,350,120,72,5,1.25,0.03,325,97.6,19.68,74,,680,,54,2.8,,0.1,,1.01,,
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.41,1420,6.2,14,,58,540,21,,,,16,5,395,274,56,5.6,0.61,0.01,420,104.8,38.39,172,,880,,52,1.6,,0.1,,0.98,,
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.2,7.46,545,2.1,3.2,,27,280,9,,,,8.8,5,150,52,15,5,0.1,0.01,165,37.6,17.25,31,,322,,17,1.8,,0.1,,0.49,,
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.8,6.95,882,6.8,8,,33,350,11,,,,20,5,245,98,42,5,1.35,0.01,265,61.6,26.97,56,,498,,18,2.6,,0.1,,0.69,,
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2.8,7.1,869,3.2,4.6,,21,350,9,,,,12.6,5,240,88,32,5,0.1,0.01,260,60.8,26.24,53,,520,,21,2.2,,0.1,,0.78,,
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,1.3,7.22,1043,5.8,8.8,,33,430,21,,,,13,5,280,158,40,5,1.1,0.01,305,72.8,29.89,104,,644,,16,1.8,,0.1,,0.57,,
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.28,1447,7.2,12.6,,63,430,17,,,,23,5,405,164,62,5,1.52,0.02,426,100.8,42.28,103,,902,,84,2.4,,0.1,,0.75,,
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.22,1328,8,10.2,,37,540,13,,,,20,6,395,158,72,5,1.19,0.01,420,102.4,39.85,92,,743,,87,2.6,,0.1,,0.75,,
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.17,781,4,4.2,,9,430,2,,,,10,9,200,78,42,5,0.14,0.01,226,56.8,20.41,48,,492,,19,0.92,,0.1,,0.54,,
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.8,8.45,842,4,9.4,,27,430,13,,,,8,13,220,102,47,5,0.63,0.09,245,58.4,24.06,62,,512,,9,1.68,,0.1,,0.49,,
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.8,7.05,726,2.8,6,,21,430,14,,,,9.2,11,190,102,40,5,0.1,0.01,215,53.6,19.68,62,,444,,16,1.33,,0.1,,0.55,,
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,7.15,903,3.8,9.6,,33,430,9,,,,8,12,245,122,55,10,0.68,0.01,270,68.8,23.81,74,,544,,10,0.92,,0.1,,0.68,,
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.2,7.3,976,3,5.4,,27,430,2,,,,8.6,5,240,74,28,5,0.64,0.01,274,61.6,29.16,46,,590,,12,0.96,,0.1,,0.68,,
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.16,1502,8,12.6,,33,540,11,,,,12.8,5,420,196,75,5,0.93,0.01,460,114.4,42.28,118,,940,,40,1.72,,0.1,,0.89,,
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2,7.04,690,2.6,4,,21,430,9,,,,10.8,10,180,86,24,5,0.21,0.01,194,44.8,19.93,51,,412,,17,0.56,,0.1,,0.89,,
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.17,1205,6.2,8.8,,33,540,9,,,,12.2,10,320,128,58,5,0.12,0.01,348,83.2,34.02,79,,744,,22,1.18,,0.1,,0.99,,
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.26,1226,6,10.2,,33,540,11,,,,7.8,7,325,142,52,5,1.42,0.01,352,84,34.51,87,,754,,15,0.96,,0.1,,0.91,,
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.24,882,6,8,,27,430,7,,,,6.8,5,255,95,52,5,0.64,0.01,272,64.8,26.73,58,,491,,13,1.36,,0.1,,0.68,,
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.7,7.22,1086,6,7.2,,33,430,4,,,,6.2,9,315,112,52,5,1.52,0.01,305,71,31,64,,614,,20,1.12,,0.1,,0.85,,
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,Ranga Reddy-I,1.8,8.19,683,3,6,,21,430,12,,,,10.2,11,170,58,34,5,0.14,0.01,195,48,18.22,24,,412,,12,1.46,,0.1,,0.28,,
