Station code,water_bodies,Station name,District,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia-N (mg/L),Free Ammonia  (mg/L),Total Hardness as CaCO3 (mg/L),Calcium Carbonate as CaCO3,Calcium as Ca+2(mg/L),Magnesium Carbonate as CaCO3,Magnesium as Mg+2(mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),% Sodium,SAR
4248,Lakes & Tanks ,"Koti Cheruvu, Hanamkonda, Warangal",Warangal Urban,2.8,7.47,874,3.2,3.24,,9.2,430,1.8,N.A,N.A,N.A,7.8,5,195,110,47,3.36,0.58,0.01,220,145,58,75,18.22,64,,,,10,0.76,,0.5,,,,
4229,Lakes & Tanks ,Neknampur Lake,RR-shamshabad,1,7.52,1226,5.2,4.92,,15,540,3.7,N.A,N.A,N.A,13,5,260,140,75,5.6,1.34,0.03,285,185,74,100,24.3,82,,,,24,1.15,,0.5,,,,
4249,Lakes & Tanks ,"Rangasamudram, Warangal",Warangal Urban,4.4,7.31,679,2,1.78,,14,430,1.8,N.A,N.A,N.A,9.5,5,140,78,27,3.36,0.92,0.01,175,120,48,55,13.37,47,,,,16,0.94,,0.5,,,,
4661,Lakes & Tanks ,Peddakanjarla Tank,Sangareddy,6,7.37,276,2.5,6.1,0.07,Less than 1.8,19,Less than 1.8,,,,7,12,90,38,32,14,0.4,0.01,100,60,24,40,9.72,15,8,178,128,10,,BDL,0.5,1,0.22,18.5,0.31
4666,Lakes & Tanks ,Ismailkhanpet Tank,Sangareddy,6.2,7.56,582,3.9,10,0.04,2,22,1.8,,,,4,24,150,85,54,24,0.4,0.01,230,170,68,60,14.58,35,8,350,248.5,10,,BDl,0.5,1.7,0.5,8.16,0.19
4670,Lakes & Tanks ,"Bairamalaguda Cheruvu, Medchal-Malkajigiri District.",Rangareddy,0.3,7.24,1232,8,5.32,,17,430,4,N.A,N.A,N.A,11.8,5,280,127,94,4.48,0.99,0.01,305,190,76,115,27.95,78,,,,22,2.89,,0.5,,,,
4675,Lakes & Tanks ,"Lotus pond, Hakimpet (V), Shaik pet (new mandal)",Hyderabad,3.4,7.87,758,2,1.92,,9.2,430,3.6,N.A,N.A,N.A,3.3,5,180,86,38,3.36,1.89,0.06,190,125,50,65,15.79,44,,,,12,1.46,,0.5,,,,
4680,Lakes & Tanks ,Laknavaram lake,Mulugu,6.4,7.68,152,1,0.9,,Less than 1.8,39,Less than 1.8,N.A,N.A,N.A,6.6,5,25,22,5,1.5,0.4,0.01,30,20,8,10,2.43,12,,,,10,0.24,,0.5,,,,
4681,Lakes & Tanks ,Pakala lake Narsampet,Warangal Rural,6.4,8.67,643,1,1.38,,Less than 1.8,21,Less than 1.8,N.A,N.A,N.A,6.4,20,165,64,8,1.5,0.4,0.1,185,120,48,65,15.79,32,,,,10,0.2,,0.5,,,,
4682,Lakes & Tanks ,Bandham Cheruvu,Warangal,3.4,7.08,962,2,1.39,,11,430,1.8,N.A,N.A,N.A,11.6,5,200,123,35,3.36,1.48,0.01,245,160,64,85,20.66,75,,,,18,1.22,,0.5,,,,
4688,Lakes & Tanks ,"Narinja River, Kothur - B (V), Zaheerabad",Sangareddy,6.6,7.64,633,2.8,18,0.1,1.8,42,2,,,,10,20,150,90,32,38,0.4,0.01,210,110,44,100,24.3,27,16,380,269.8,10,,0.06,0.5,2,0.32,18.88,0.46
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,3,7.31,1125,4,4.32,,39,540,4,N.A,N.A,N.A,9.2,5,245,135,87,5.6,3.12,0.04,265,175,70,90,21.87,84,,,,14,1.22,,0.5,,,,
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,0.3,7.4,1268,8,3.12,,14,430,4,N.A,N.A,N.A,15,5,285,137,122,6.72,2.16,0.03,310,195,78,115,27.95,82,,,,22,1.53,,0.5,,,,
2341,Lakes & Tanks ,Miralam tank,Hyderabad,3.4,7.34,1194,2.8,2.72,,9.2,430,3.6,N.A,N.A,N.A,11.8,5,250,152,47,5.6,1.92,0.03,312,185,74,127,30.86,94,,,,20,1.34,,0.5,,,,
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,3,7.45,965,2.9,4.32,,11,430,1.8,N.A,N.A,N.A,13,5,225,98,55,5.6,1.56,0.02,245,155,62,90,21.87,60,,,,26,1.09,,0.5,,,,
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,0.3,7.49,1304,6,4.42,,11,430,1.8,N.A,N.A,N.A,7.6,5,285,145,75,5.6,1.14,0.02,300,195,78,105,25.52,83,,,,14,1.01,,0.5,,,,
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,0.3,7.51,1134,6,4.12,,14,430,1.8,N.A,N.A,N.A,9.2,5,245,126,94,4.48,0.72,0.01,260,165,66,95,23.09,75,,,,18,1.77,,0.5,,,,
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,3.2,7.41,809,2.8,3.12,,6,430,4.5,N.A,N.A,N.A,11,5,165,94,36,5.6,1.54,0.02,185,120,48,65,15.79,55,,,,16,1.94,,0.5,,,,
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,3.8,7.45,797,3,3.72,,8.3,430,1.8,N.A,N.A,N.A,7.6,5,150,113,51,3.36,0.82,0.01,175,115,46,60,14.58,68,,,,10,0.98,,0.5,,,,
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,4,7.41,723,3.2,3.52,,9.2,350,1.8,N.A,N.A,N.A,8.2,5,140,93,51,3.36,0.58,0.01,165,110,44,55,13.37,54,,,,10,1.12,,0.5,,,,
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,0.3,7.26,1509,6,5.32,,10,540,3.7,N.A,N.A,N.A,9.1,5,315,172,60,6.72,2.54,0.02,370,235,94,135,32.8,108,,,,20,1.14,,0.5,,,,
2359,Lakes & Tanks ,Pedda Cheruvu (Peerjadhi guda),Medchal Malkajgiri,0.3,7.65,1287,8,5.12,,17,430,4,N.A,N.A,N.A,6.6,5,285,147,102,6.72,1.18,0.03,330,210,84,120,29.16,91,,,,24,1.1,,0.5,,,,
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,0.3,7.48,1556,8,4.92,,13,430,3.6,N.A,N.A,N.A,10.3,5,330,206,91,7.84,4.4,0.08,360,230,92,130,31.59,128,,,,22,1.84,,0.5,,,,
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,3.2,7.36,870,2.8,4.72,,9.2,430,1.8,N.A,N.A,N.A,9.3,5,185,125,35,2.24,0.46,0.01,225,145,58,80,19.44,77,,,,10,0.82,,0.5,,,,
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,0.3,7.15,1099,8,4.12,,14,430,3,N.A,N.A,N.A,7.2,5,250,127,157,4.48,1.82,0.01,285,185,74,100,24.3,78,,,,12,1.16,,0.5,,,,
4224,Lakes & Tanks ,"Yadadri temple- Koneru, Yadadrigutta (V&M), Yadadri bhuvanagiri(D)",Yadadri Bhuvangiri,4224 - Koneru of Yadagiri Gutta Temple water sample could not be collected due to Koneru is under construction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4236,Lakes & Tanks ,Pedda cheruvu (nacharam),Ranga Reddy,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,6.9,7.23,751,3,8,0.09,5.9,41,5.6,,,,15,24,150,76,36,22,0.4,0.01,190,110,44,80,19.44,56,34,460,326.6,10,,0.12,0.5,2,0.24,34.04,0.98
4237,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,0.3,7.52,1226,6,2.32,,21,540,1.8,N.A,N.A,N.A,15,5,270,136,75,5.6,1.34,0.02,285,185,74,100,24.3,79,,,,24,1.15,,0.5,,,,
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,0.3,7.56,1570,6,4.12,,17,430,3.6,N.A,N.A,N.A,11,5,345,211,65,7.84,2.24,0.02,410,255,102,155,37.66,128,,,,18,1.28,,0.5,,,,
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,3,7.32,1261,2.4,3.72,,11,430,1.8,N.A,N.A,N.A,9.9,5,280,140,47,5.6,1.82,0.02,295,186,74.4,109,26.49,82,,,,18,1.06,,0.5,,,,
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Dried up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,3.2,7.47,869,3,4.52,,14,430,1.8,N.A,N.A,N.A,6,5,180,100,45,1.5,0.4,0.01,220,140,56,80,19.44,63,,,,10,1.28,,0.5,,,,
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,3.2,7.38,893,2,3.32,,4,430,1.8,N.A,N.A,N.A,6,5,180,110,44,2.24,0.48,0.01,195,125,50,70,17.01,56,,,,10,2.1,,0.5,,,,
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,4.5,7.63,506,1.6,4.32,,4,430,1.8,N.A,N.A,N.A,5.8,5,100,62,28,1.5,0.4,0.01,110,70,28,40,9.72,30,,,,10,1.18,,0.5,,,,
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,0.3,7.16,1291,8,3.82,,17,430,3.6,N.A,N.A,N.A,16,5,295,140,122,6.72,3.34,0.03,320,215,86,105,25.52,86,,,,20,2.21,,0.5,,,,
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,0.3,7.64,1332,6,4.38,,13,430,1.8,N.A,N.A,N.A,12.9,5,295,181,56,6.72,3.15,0.08,330,210,84,120,29.16,114,,,,24,1.91,,0.5,,,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,0.3,7.5,1158,6,3.72,,21,540,3.6,N.A,N.A,N.A,9.8,5,240,142,94,5.6,1.56,0.03,285,185,74,100,24.3,88,,,,16,2.2,,0.5,,,,
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,0.3,7.01,2031,12,5.72,,24,540,6.1,N.A,N.A,N.A,9.2,5,445,282,172,8.96,4.02,0.02,510,330,132,180,43.74,178,,,,20,1.9,,0.5,,,,
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,3,7.99,693,1.6,2.38,,1.8,240,1.8,N.A,N.A,N.A,8.3,5,150,86,20,2.24,0.72,0.04,186,115,46,71,17.25,52,,,,14,0.37,,0.5,,,,
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,6.4,7.39,518,3.8,5,0.1,5.9,76,5.6,,,,18,12,100,61,44,12,0.4,0.01,130,70,28,60,15,19,11,320,227.2,10,,0.16,0.5,2.1,0.37,19.63,0.39
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,6.6,7.95,832,2.6,15,0.14,6.1,118,6.8,,,,12,32,170,95,32,34,0.4,0.01,240,150,60,90,21.87,67,28,514,372,10,,0.12,0.5,2,0.39,24.63,0.69
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,6.1,7.75,733,4.9,18,0.16,7.4,98,6.1,,,,10,28,140,85,52,44,0.4,0.01,210,120,48,90,21.87,39,18,450,319.5,10,,0.17,0.5,2.1,0.2,19.98,0.5
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,6.5,7.2,857,5.6,31,0.12,8.3,129,6.1,,,,8,36,160,85,60,50,0.4,0.01,260,150,60,110,26.73,62,10,530,382,10,,0.18,0.5,5,0.33,9.59,0.24
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,4.6,7.82,985,2.2,1.18,,11,280,1.8,N.A,N.A,N.A,11.2,5,235,98,27,3.36,1.06,0.04,255,168,67.2,87,21.14,64,,,,16,0.98,,0.5,,,,
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,4.2,7.63,783,3.2,1.5,,8.2,350,3.6,N.A,N.A,N.A,2.8,5,195,76,50,4.48,1.32,0.03,210,135,54,75,18.22,42,,,,14,2.1,,0.5,,,,
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,3,6.94,1033,2.6,3.22,,27,540,1.8,N.A,N.A,N.A,8.7,5,230,115,35,5.6,0.92,0.0,240,155,62,85,20.66,71,,,,18,0.98,,0.5,,,,
4692,Lakes & Tanks ,"Ramanthapur Pedda Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,2.5,6.81,1067,2,3.32,,14,350,1.8,N.A,N.A,N.A,13.6,5,235,113,48,4.48,1.52,0.01,280,182,72.8,98,23.81,68,,,,20,5.59,,0.5,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,3.3,7.24,1055,2.4,3.72,,8.2,430,4,N.A,N.A,N.A,9.8,5,230,142,56,5.6,1.12,0.01,275,180,72,95,23.09,88,,,,18,1.26,,0.5,,,,
4694,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Mundla Katwa Lake - 4237 Sample was same as Mullakatwa Cheruvu Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,Lake sample was not collected as lake was under maintainanace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,Lake sample were not collected as there was no accses to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,Lake sample was not collected as lake was under maintainanace,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,Lake sample was not collected as there was no access to collect sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,3.6,7.23,504,1.6,3.72,,13,220,1.8,N.A,N.A,N.A,6.2,5,95,64,20,2.24,0.56,0.01,110,65,26,45,10.94,38,,,,10,0.42,,0.5,,,,
4700,Lakes & Tanks ,"Large tank,/ Saroornagar, Rangareddy District.",RR-shamshabad,3.1,7.48,1209,2.6,5.32,,21,430,1.8,N.A,N.A,N.A,12,5,270,132,59,6.72,1.18,0.02,295,190,76,105,25.52,78,,,,20,1.56,,0.5,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,1.4,7.6,1154,4,3.72,,14,430,3.7,N.A,N.A,N.A,9.6,5,250,135,79,5.6,1.36,0.03,285,180,72,105,25.52,82,,,,18,1.88,,0.5,,,,
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,0.3,7.14,1516,6,3.78,,21,430,4,N.A,N.A,N.A,11.03,5,350,144,118,6.72,1.48,0.01,410,240,96,170,41.31,117,,,,20,1.5,,0.5,,,,
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,3.8,7.08,567,1.6,2.32,,14,220,4,N.A,N.A,N.A,11.04,5,120,64,28,3.36,0.72,0.01,130,80,32,50,12.15,38,,,,16,2.38,,0.5,,,,
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Lake sample was not collected as there was no accessto collect sample due to growth of water hycianth throughout.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,2.2,7.07,1427,4,2.72,,14,430,3.6,N.A,N.A,N.A,11.8,5,288,242,69,6.72,1.46,0.01,350,225,90,125,30.38,74,,,,26,1.92,,0.5,,,,
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,1.2,8.13,1122,5.2,1.62,,8.2,540,4,N.A,N.A,N.A,8.8,5,266,162,81,4.48,1.54,0.12,285,180,72,105,25.52,82,,,,16,1.84,,0.5,,,,
5031,Lakes & Tanks ,"Erra Kunta, Shaikpet, Hyderabad",Hyderabad,2,7.84,550,3,1.38,,14,350,1.8,N.A,N.A,N.A,12,5,115,81,40,5.6,1.12,0.04,140,85,34,55,13.37,44,,,,18,0.92,,0.5,,,,
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,2.2,7.39,1149,2,1.72,,14,430,3.6,N.A,N.A,N.A,7.8,5,240,123,54,5.6,2.15,0.03,285,185,74,100,24.3,92,,,,18,1.96,,0.5,,,,
5033,Lakes & Tanks ,"Shatham Talab, Shaikpet, Hyderabad",Hyderabad,1.2,7.42,1313,5.2,1.5,,12,430,3.6,N.A,N.A,N.A,9.6,5,280,142,96,4.48,0.92,0.01,295,170,68,125,30.38,98,,,,20,1.04,,0.5,,,,
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,3.3,7.81,904,3,1.2,,17,430,3.7,N.A,N.A,N.A,12.7,5,190,114,35,5.6,1.68,0.06,200,132,52.8,68,16.52,62,,,,14,1.12,,0.5,,,,
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,3.8,7.46,1089,1.2,1.34,,8.2,430,3.6,N.A,N.A,N.A,10.5,5,260,110,23,4.48,1.34,0.02,275,170,68,105,25.52,64,,,,22,1.26,,0.5,,,,
5036,Lakes & Tanks ,"Ramana Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,3.8,7.34,1084,3,3.12,,14,350,1.8,N.A,N.A,N.A,6.8,5,250,120,47,3.36,0.54,0.01,265,175,70,90,21.87,63,,,,12,1.46,,0.5,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample was not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,0.3,7.35,1343,6,3.92,,17,430,1.8,N.A,N.A,N.A,12.8,5,285,208,84,5.6,1.94,0.02,325,195,78,130,31.59,116,,,,22,1.36,,0.5,,,,
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,3,7.5,1408,2.8,3.32,,17,430,3.7,N.A,N.A,N.A,16.2,5,300,218,42,5.6,1.38,0.02,360,220,88,140,34.02,98,,,,20,1.62,,0.5,,,,
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,0.3,7.35,1168,6,4.12,,23,430,6.8,N.A,N.A,N.A,9.6,5,250,130,63,5.6,2.15,0.03,295,185,74,110,26.73,79,,,,14,2.61,,0.5,,,,
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,1,7.81,1069,5.2,3.42,,21,430,1.8,N.A,N.A,N.A,9.2,5,235,137,64,4.48,1.32,0.05,270,170,68,100,24.3,84,,,,12,1.23,,0.5,,,,
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,0.3,7.32,1289,8,3.72,,21,430,4,N.A,N.A,N.A,13.8,5,275,147,123,5.6,1.43,0.02,320,200,80,120,29.16,91,,,,20,1.78,,0.5,,,,
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,0.3,7.23,1194,6,3.12,,14,430,1.8,N.A,N.A,N.A,17.6,5,230,152,66,7.84,2.16,0.02,285,180,72,105,25.52,84,,,,28,2.18,,0.5,,,,
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,0.3,7.33,1327,6,5.12,,6,430,4,N.A,N.A,N.A,8.9,5,305,140,88,5.6,1.54,0.02,320,210,84,110,26.73,85,,,,18,1.36,,0.5,,,,
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,0.3,7.31,1073,6,4.32,,14,430,3.6,N.A,N.A,N.A,11.6,5,240,120,58,4.48,0.86,0.01,250,160,64,90,21.87,69,,,,20,1.28,,0.5,,,,
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,4.2,7.93,522,1.2,2.41,,17,350,1.8,N.A,N.A,N.A,8.8,5,100,68,20,1.5,0.4,0.02,110,70,28,40,9.72,35,,,,10,2.11,,0.5,,,,
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample was not collected as there was no access to collect sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample were not collected as there was no access to collect sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Lake Sample was not collected as there was no access to collect sample.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,0.3,6.98,1010,6,3.72,,17,430,1.8,N.A,N.A,N.A,10.2,5,220,112,64,5.6,1.98,0.01,240,155,62,85,20.66,66,,,,14,2.4,,0.5,,,,
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,2.5,7.37,951,2,4.12,,21,430,3.6,N.A,N.A,N.A,12.6,5,195,113,34,4.46,1.7,0.03,215,135,54,80,19.44,70,,,,18,1.9,,0.5,,,,
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,3,7.64,706,4,4.12,,9.3,430,1.8,N.A,N.A,N.A,6,5,155,76,63,3.36,0.71,0.02,160,105,42,55,13.37,44,,,,12,2.12,,0.5,,,,
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist (Dr. YSR Toursim College)",Medchal Malkajgiri,0.3,7.97,805,8,3.72,,14,430,1.8,N.A,N.A,N.A,6.6,5,180,88,82,3.36,0.66,0.03,175,110,44,65,15.79,52,,,,10,1.86,,0.5,,,,
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,4,7.21,725,2.2,3.52,,9.2,350,1.8,N.A,N.A,N.A,5.2,5,145,86,32,2.24,0.86,0.01,195,130,52,65,15.79,52,,,,10,1.96,,0.5,,,,
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,4.2,7.27,488,1.4,4.32,,14,430,3.6,N.A,N.A,N.A,4.8,5,95,62,8,2.24,0.48,0.0,110,65,26,45,10.94,29,,,,14,1.36,,0.5,,,,
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,4.2,7.69,855,1,3.72,,4,430,1.8,N.A,N.A,N.A,7,5,190,98,16,5.6,1.72,0.04,200,130,52,70,17.01,53,,,,10,1.66,,0.5,,,,
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,0.3,7.39,714,6,3.32,,12,430,1.8,N.A,N.A,N.A,5.7,5,150,78,75,2.24,0.4,0.01,165,105,42,60,14.58,52,,,,10,2.2,,0.5,,,,
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,1,7.33,939,3,3.12,,14,350,1.8,N.A,N.A,N.A,8,5,185,118,42,3.36,0.51,0.01,220,140,56,80,19.44,66,,,,12,1.94,,0.5,,,,
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,0.3,7.41,933,10,3.72,,9.3,430,3.8,N.A,N.A,N.A,8.7,5,185,110,150,3.36,1.3,0.02,210,135,54,75,18.22,66,,,,14,1.94,,0.5,,,,
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,0.3,7.4,1090,6,4.32,,11,430,3.6,N.A,N.A,N.A,6.3,5,240,137,66,4.48,1.54,0.02,285,176,70.4,109,26.49,84,,,,12,2.1,,0.5,,,,
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,0.3,7.4,1468,6,3.52,,9.1,540,1.8,N.A,N.A,N.A,18.2,5,320,172,91,6.72,2.36,0.03,385,245,98,140,34.02,107,,,,26,2.46,,0.5,,,,
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,3.6,7.21,843,2,3.52,,8.2,430,3.7,N.A,N.A,N.A,6.8,5,190,91,36,3.36,0.99,0.01,220,150,60,70,17.01,55,,,,18,1.26,,0.5,,,,
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,2.2,7.16,592,4,4.32,,12,430,1.8,N.A,N.A,N.A,8,5,120,74,67,2.24,1.08,0.01,130,85,34,45,10.94,34,,,,10,1.05,,0.5,,,,
