Station code,water_bodies,Station name,District,RO,DO (mg/L),pH,Conductivity (mS/cm),BOD (mg/L),Nitrate,Nitrite-N (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml),Faecal streptococci,Saprobity index,Diversity index,P/R Ratio,Turbidity (NTU),Phen-Alk. (mg/L),Total Alk. (mg/L),Chloride (mg/L),COD (mg/L),TKN (mg/L),Ammonia  (mg/L),Free Ammonia  (mg/L),Hardness (mg/L),Calcium (mg/L),Magnesium (mg/L),Sulphate (mg/L),Sodium (mg/L),TDS (mg/L),TFS (mg/L),TSS (mg/L),Total Phosphate (mg/L),Ortho Phosphate (mg/L),Boron (mg/L),Potassium (mg/L),Fluoride (mg/L),sodium %,SAR
4681,Lakes & Tanks ,Pakala lake Narsampet,Warangal Rural,Warangal,6.3,8.36,136,2.1,0.1,,Less than 1.8,21,Less than 1.8,,,,4.8,10,50,22,10,5,0.1,0.01,66,18,5,8,,88,,10,0.1,,0.1,,0.18,,
4682,Lakes & Tanks ,Bandham Cheruvu,Warangal,Warangal,2,8.43,952,4.2,38,,9,350,4,,,,8.6,15,280,102,32,5,1.68,0.22,292,66.4,30.62,61,,610,,18,1.14,,0.1,,0.29,,
4688,Lakes & Tanks ,"Narinja River, Kothur - B (V), Zaheerabad",Sangareddy,Sangareddy,6.2,6.91,472,2.1,5,0.11,5.5,26,3.7,,,,12,12,112,58,24,5,0.1,0.01,164,33.64,19.43,8,17,268,196,5,,0.12,0.1,4,0.35,17.84,0.58
1391,Lakes & Tanks ,Hussain sagar Lake,Hyderabad,Hyderabad,1.2,7.98,1124,5.8,4.6,,110,540,27,,,,11.6,5,315,131,52,5,1.12,0.05,332,78.4,33.05,78,,708,,20,2.06,,0.1,,0.69,,
3071,Lakes & Tanks ,Langarhouse lake,Hyderabad,Hyderabad,1,8.22,870,4.2,2.6,,84,430,14,,,,18.2,10,210,80,42,5,0.63,0.05,236,54.4,24.3,69,,480,,15,0.88,,0.1,,0.74,,
2341,Lakes & Tanks ,Miralam tank,Hyderabad,Hyderabad,2.9,8.14,1319,4,2.2,,79,430,15,,,,10.8,5,400,160,36,5,0.98,0.71,416,93.6,44.23,98,,840,,10,1.26,,0.1,,0.97,,
3073,Lakes & Tanks ,"Hasmathpet lake, Hasmathpet",Medchal Malkajgiri,Rangareddy - II,0.3,8.41,961,6,5.2,,84,540,11,,,,12.7,11,280,104,59,5,1.41,0.18,294,68.8,29.65,62,,614,,20,1.86,,0.1,,0.74,,
3072,Lakes & Tanks ,Safilguda lake,Medchal Malkajgiri,Rangareddy - II,0.3,8.33,1278,6.8,7.4,,79,540,17,,,,14.6,15,345,114,48,5,1.96,0.21,380,89.6,37.91,69,,806,,14,2.52,,0.1,,1.12,,
3075,Lakes & Tanks ,Rangadhamuni cheruvu,Medchal Malkajgiri,Rangareddy - II,2.2,8.39,628,4.8,5.2,,63,540,13,,,,16.8,10,180,65,32,5,0.13,0.02,194,44.8,19.93,31,,402,,24,1.28,,0.1,,0.61,,
3076,Lakes & Tanks ,"Amber cheruvu, Kukatpally",Medchal Malkajgiri,Rangareddy - II,0.3,8.19,925,8,5.8,,79,430,21,,,,18.6,5,260,148,83,5,1.69,0.14,276,66.4,26.73,88,,588,,28,2.92,,0.1,,0.8,,
3077,Lakes & Tanks ,"Kapra cheruvu, Kapra",Medchal Malkajgiri,Rangareddy - II,3.1,8.3,1225,3.2,3.8,,33,350,21,,,,12.5,17,325,165,43,5,0.64,0.07,380,92,36.45,102,,770,,11,1.38,,0.1,,0.74,,
2357,Lakes & Tanks ,Durgam cheruvu,RR-shamshabad,Hyderabad,2.6,8.37,748,2.4,4.2,,37,350,18,,,,13.5,10,215,97,32,5,0.11,0.01,234,56.8,22.36,57,,478,,13,1.12,,0.1,,0.84,,
2344,Lakes & Tanks ,Nalla cheruvu,Medchal Malkajgiri,Rangareddy - II,0.3,7.87,1237,8,4.6,,33,430,6,,,,18.7,5,360,138,76,5,0.63,0.03,380,93.6,35.48,80,,792,,16,2.62,,0.1,,0.86,,
2359,Lakes & Tanks ,Pedda Cheruvu (Nacharam cheruvu),Medchal Malkajgiri,Rangareddy - I,0.3,8.42,1204,8.8,5.6,,63,430,14,,,,12.6,16,370,110,86,5,1.52,0.2,390,84,43.74,52,,758,,22,2.58,,0.1,,1.06,,
2342,Lakes & Tanks ,Noor Md. Kunta,RR-shamshabad,Rangareddy - I,0.3,7.82,1466,6.2,4.2,,84,430,14,,,,16.2,5,420,162,82,5.6,1.95,0.07,446,104.8,44.71,98,,939,,31,3.06,,0.1,,0.86,,
3070,Lakes & Tanks ,"Fox sagar, Jeedimetla",Medchal Malkajgiri,Rangareddy - II,2.7,8.45,1408,5.4,5.4,,47,430,11,,,,11.8,15,372,196,67,5,0.64,0.09,426,100.8,42.28,124,,888,,17,2.18,,0.1,,0.74,,
3074,Lakes & Tanks ,Banjara Lake,Hyderabad,Hyderabad,0.3,7.7,949,6.1,9.2,,25,540,11,,,,10.6,5,305,97,79,5,1.18,0.03,316,76.8,30.13,58,,627,,42,2.82,,0.1,,0.83,,
4236,Lakes & Tanks ,Pedda cheruvu,Ranga Reddy,Warangal,Station code:2359 & 4236 both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,Lakes & Tanks ,Saki Tank,Sangareddy,ZL-RCP,6.3,7.17,968,3.2,14,0.1,6,34,4,,,,15,28,180,94,26,5,0.1,0.01,268,51.26,34.0,10,31,541,357,15,,0.13,0.1,6,0.48,19.54,0.82
4237,Lakes & Tanks ,"Mullakatwa Cheruvu, Hi Tech City, Madhapur,",RR-shamshabad,Ranga Reddy-I,0.3,7.85,1232,6.4,3.8,,27,430,21,,,,11.6,11,300,129,44,5,0.64,0.02,310,83,25,76,,690,,29,2.06,,0.1,,0.68,,
4667,Lakes & Tanks ,"Surram Cheruvu (Palle Cheruvu), Bandlaguda (V), Bandlaguda (new mandal)",Hyderabad,Hyderabad,0.3,7.76,1034,6,7.2,,47,540,8.8,,,,24.8,7,290,150,58,5,0.68,0.02,312,76,29.65,93,,653,,14,1.26,,0.1,,0.87,,
4668,Lakes & Tanks ,"Chinnarayan Cheruvu, Alwal (V)",Medchal Malkajgiri,Medchal,0.3,7.34,1232,6.2,9.2,,63,430,21,,,,18.6,5,340,146,64,5,1.95,0.02,377,93,35,86,,692,,20,2.56,,0.1,,0.86,,
4669,Lakes & Tanks ,"Pedda Cheruvu, Gangaram (V), Serilingarampally (New Mandal)",Rangareddy,Ranga Reddy-I,0.3,8.08,1394,6,10.2,,94,540,14,,,,16.2,8,350,134,47,6.72,2.1,0.14,411,115,30,104,,820,,14,2.86,,0.1,,0.82,,
4671,Lakes & Tanks ,"Medi Kunta, Guttala begumpet (V)",Rangareddy,Ranga Reddy-I,Dried Up,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,Lakes & Tanks ,"Medi Kunta (Wipro Lake), Nanakramguda",Rangareddy,RO-R.R-I,2.6,8.39,855,3.2,16.2,,84,430,21,,,,16.4,15,230,104,32,5,0.1,0.01,272,64.8,26.73,62,,540,,17,0.78,,0.1,,0.43,,
4673,Lakes & Tanks ,Medikunta lake (BK Enclave),Rangareddy,Ranga Reddy-I,2,8.41,737,3.4,7.4,,11,430,5,,,,10.2,15,205,75,31,5,0.1,0.01,228,56.8,20.9,44,,455,,17,0.28,,0.1,,0.89,,
4674,Lakes & Tanks ,"Meedi Kunta, Hafeezpet (V), Serlingampally",Rangareddy,Ranga Reddy-I,3.8,8.38,745,3,6.4,,21,430,17,,,,12.4,14,220,73,30,5,0.59,0.07,236,56,23.33,42,,470,,20,0.12,,0.1,,0.64,,
4676,Lakes & Tanks ,"Banda Cheruvu, Malkajigiri (V),Malkajigiri (new mandal)",Medchal Malkajgiri,Medchal,0.3,7.28,1188,6.2,7.4,,21,280,4,,,,11.4,5,345,126,50,5,1.52,0.16,358,87.2,34.02,76,,760,,29,2.96,,0.1,,0.78,,
4677,Lakes & Tanks ,"Lingam Cheruvu, Suraram (V), Quthubullapur",Medchal Malkajgiri,Medchal,0.3,7.14,1518,8,18.2,,49,920,21,,,,11.8,5,450,179,71,5.6,2.74,0.02,464,112.8,44.23,109,,955,,28,1.48,,0.1,,1.1,,
4678,Lakes & Tanks ,"Patel Cheruvu, Nacharam, Medchal-Malkajigiri District.",Rangareddy,Ranga Reddy-I,0.3,7.91,1314,7.4,16.2,,63,540,9,,,,10.8,5,370,136,77,5,1.19,0.05,394,67.2,54.92,82,,815,,40,2.38,,0.1,,0.8,,
4679,Lakes & Tanks ,HUDA Park Lake,Rangareddy,Ranga Reddy-I,0.3,8.43,1773,6.2,24.8,,84,920,27,,,,20.8,16,480,250,74,5,0.85,0.11,514,125.6,48.6,152,,1096,,11,2.68,,0.1,,0.92,,
4683,Lakes & Tanks ,"Pedda cheruvu, Madikonda",Warangal,Warangal,4.8,8.44,548,2.1,2.4,,14,350,Less than 1.8,,,,5,10,155,73,12,5,0.1,0.01,168,37.6,17.98,41,,346,,16,0.36,,0.1,,0.42,,
4684,Lakes & Tanks ,Campus Lake Icrisat,Sangareddy,Sangareddy,6.5,6.83,421,2.1,7,0.1,10,110,8.2,,,,13,24,108,40,10,5,0.1,0.01,140,27.23,17.48,7,15,240,165,9,,0.15,0.1,4,0.47,18.25,0.55
4685,Lakes & Tanks ,Surisigal Lake Icrisat,Sangareddy,Sangareddy,6.5,6.98,822,2.1,5,0.12,12,130,9.3,,,,10,20,116,58,18,5,0.1,0.01,164,33.64,19.43,4,17,460,312,10,,0.12,0.1,4,0.38,17.84,0.58
4686,Lakes & Tanks ,Icrisat Lake,Sangareddy,Sangareddy,6.4,7.05,615,2.1,6,0.1,10,120,8.3,,,,11,19,104,62,20,5,0.1,0.01,156,30.44,19.43,8,19,348,248,13,,0.22,0.1,6,0.32,20.05,0.66
4687,Lakes & Tanks ,Red Lake Icrisat,Sangareddy,Sangareddy,6.2,6.89,548,2.6,6,0.15,15,170,10,,,,14,24,132,64,21,5,0.1,0.01,198,43,22,6,20,310,226,8,,0.16,0.1,4,0.46,17.55,0.62
4689,Lakes & Tanks ,"Sunnam Kunta, Jubille hills",Hyderabad,Hyderabad,4.8,7.93,473,2.1,2.8,,27,350,21,,,,26.8,5,135,34,18,5,0.1,0.01,148,29.6,17.98,21,,288,,19,1.16,,0.1,,0.53,,
4690,Lakes & Tanks ,"Banjara Kunta (Singadi Kunta), Shaikpet",Hyderabad,Hyderabad,0.3,8.42,890,6.6,12.4,,33,540,24,,,,18.2,10,260,87,52,5,1.41,0.18,272,65.6,26.24,52,,570,,11,2.56,,0.1,,0.85,,
4691,Lakes & Tanks ,"Nagole Cheruvu, Uppal Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,0.3,7.65,919,6.2,5.2,,84,540,20,,,,10.8,5,255,92,55,5,1.41,0.03,276,69.6,24.79,62,,588,,24,0.58,,0.1,,0.63,,
4692,Lakes & Tanks ,"Ramanthapur Cheruvu, Medchal-Malkajigiri District.",Medchal Malkajgiri,Ranga Reddy-I,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4693,Lakes & Tanks ,"Patel Cheruvu, Madeenaguda, Miyapur",Medchal Malkajgiri,Ranga Reddy-I,Not Collected Due No Accessiblity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4694,Lakes & Tanks ,Mundla Katwa Lake,Medchal Malkajgiri,RO-R.R-I,"4237 & 4694 - Mundlakaatwa, was same Sample",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4695,Lakes & Tanks ,"Khaja Kunta, Kukatpally (V)",Medchal Malkajgiri,RR-II,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4696,Lakes & Tanks ,"Parki Cheruvu, Kukatpally (V), Balanagar",Medchal Malkajgiri,RR-II,0.3,7.4,1225,6.1,9,,58,540,17,,,,16.2,5,355,131,59,5,1.18,0.02,378,92,35.96,78,,788,,16,1.68,,0.1,,1.06,,
4697,Lakes & Tanks ,"Mukkidi Cheruvu (Ramakrishnapuram Lake), Malkajigri",Medchal Malkajgiri,RR-II,Lake sample were not collected as lake was under maintainanace. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4698,Lakes & Tanks ,"Mannevari Kunta, Machabollaram (V), Alwal",Medchal Malkajgiri,RR-II,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4699,Lakes & Tanks ,"Kaprai Cheruvu, RamanthpurMedchal-Malkajigiri District.",RR-shamshabad,Ranga Reddy-I,4.6,8.32,446,2.6,1.4,,14,210,Less than 1.8,,,,9.6,10,120,46,20,5,0.1,0.01,134,32.8,12.64,28,,286,,12,0.26,,0.1,,0.1,,
4700,Lakes & Tanks ,"Large tank,/ Saroornagar, Rangareddy District.",RR-shamshabad,Ranga Reddy-I,Station code:1788 & 4700  both the stations are same,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4701,Lakes & Tanks ,"Lingam kunta lake Chandanagar,Serilingampally, Rangareddy (Dist)",Rangareddy,Ranga Reddy-I,0.3,8.46,1131,6.6,12,,47,430,11,,,,8.9,15,305,131,53,5,1.68,0.23,329,80,31.35,76,,701,,17,1.92,,0.1,,0.82,,
4702,Lakes & Tanks ,"Pedda Cheruvu - Khaja guda, Khajaguda (V), Serlingampally (new mandal)",Rangareddy,RO-R.R-I,4.2,7.49,1283,8,8,0.1,170,920,Less than 1.8,,,,24,5,356,128,40,48,25,0.46,288,61,33,69,79,791,481,5,2.2,,0.1,16,0.55,35.6,2
4703,Lakes & Tanks ,"Bulbul kunta, Lakshmiguda, rajendranagar",Rangareddy,Ranga Reddy-I,0.3,8.06,1563,8,4.8,,43,430,24,,,,26.8,8,440,172,78,5,1.69,0.1,422,99,42,102,,1002,,11,1.92,,0.1,,0.92,,
4704,Lakes & Tanks ,"Pedda Cheruvu, Mansoorabad, Saroornagar, Rangareddy District.",Rangareddy,Ranga Reddy-I,2.8,8.43,508,2.6,4,,27,220,4,,,,16.8,10,135,46,31,5,0.47,0.06,276,66,27,26,,320,,11,1.28,,0.1,,0.64,,
4705,Lakes & Tanks ,"Kotha Cheruvu (Alwal Cheruvu), Alwal (V),",Medchal Malkajgiri,Medchal,0.3,8.47,1269,6,7.8,,27,430,4,,,,28.2,12,360,136,52,5,0.1,0.01,382,94.4,35.48,82,,800,,10,1.12,,0.1,,0.98,,
5029,Lakes & Tanks ,"Mohini Cheruvu, Amberpet, Hyderabad",Hyderabad,Hyderabad,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,Lakes & Tanks ,"Naya Quila Talab, Golconda, Hyderabad",Hyderabad,Hyderabad,0.3,7.56,1112,6.8,13.6,,33,540,11,,,,22.4,8,320,150,52,5,0.66,0.01,346,85.6,32.08,91,,716,,21,2.06,,0.1,,0.99,,
5031,Lakes & Tanks ,"Yerra Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,Lakes & Tanks ,"Kotha Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,8.47,1269,6,7.8,,27,430,10,,,,28.2,12,290,136,48,5,0.1,0.01,382,94.4,35.48,82,,800,,13,1.12,,0.1,,0.98,,
5033,Lakes & Tanks ,"Shantham Cheruvu, Shaikpet, Hyderabad",Hyderabad,Hyderabad,0.3,7.71,1392,6,10,,38,540,11,,,,27.8,10,305,143,48,5,0.47,0.01,338,94,24,86,,876,,24,2.9,,0.1,,1.08,,
5034,Lakes & Tanks ,"Shikari Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,1.2,7.69,890,4,9.6,,33,430,27,,,,21.6,5,255,80,41,5,0.64,0.02,272,67.2,25.27,51,,571,,13,0.68,,0.1,,0.63,,
5035,Lakes & Tanks ,"Bathur Kunta, Shaikpet, Hyderabad",Hyderabad,Hyderabad,sample was not collected due to no accessibility,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,Lakes & Tanks ,"Ramanna Cheruvu,Boinpally, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,Lake sample were not collected as the surface of the lake was spread over with water hycianth plants.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,Lakes & Tanks ,"Thirumalagiri Tank, Thirumalagiri, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.39,1317,6.2,12.4,,21,430,9,,,,18.6,8,375,150,52,5,2.55,0.04,388,97.6,34.99,93,,842,,22,2.36,,0.1,,0.84,,
5038,Lakes & Tanks ,"Salkam Cheruvu, Bandlaguda, Hyderabad",Hyderabad,Hyderabad,0.3,7.47,1324,3.6,16.4,,26,540,11,,,,14.8,5,380,168,38,5,0.17,0.01,406,100.8,37.42,102,,848,,10,1.38,,0.1,,0.93,,
5039,Lakes & Tanks ,"DMRL, Lake, Kanchanbagh, Hyderabad",Hyderabad,Hyderabad,0.3,7.97,1369,4.2,16.8,,33,540,14,,,,10.4,10,300,172,48,5,1.96,0.1,377,98,32,30,,876,,10,2.68,,0.1,,0.76,,
5040,Lakes & Tanks ,"Bandlaguda Cheruvu, Bandlaguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.59,995,6.4,9.6,,79,540,21,,,,10.8,5,280,112,71,5,2.39,0.05,306,75.2,28.67,58,,626,,42,1.12,,0.1,,0.7,,
5041,Lakes & Tanks ,"Pathulguda, Uppal, Medchal Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,8.48,1103,6,10.2,,77,540,27,,,,16.2,10,290,136,39,5,2.28,0.33,314,76,30.13,82,,684,,10,1.72,,0.1,,0.72,,
5042,Lakes & Tanks ,"Yellamma Cheruvu, Kukatpally, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.18,1130,8,10.2,,58,540,21,,,,18.7,5,310,116,71,5,0.63,0.01,330,80,31.59,68,,724,,22,1.36,,0.1,,0.85,,
5043,Lakes & Tanks ,"Mysamma Cheruvu, Kukatpally, Balangar, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.33,1010,5.8,12.4,,41,540,21,,,,17.8,5,250,116,48,5,0.11,0.01,280,73.6,23.33,62,,627,,17,1.28,,0.1,,0.74,,
5044,Lakes & Tanks ,"Sudalavani Kunta, (Sunnam Cheruvu), Allapur, Balanagar,Medchal-Malkajgiri dist.",Medchal Malkajgiri,Medchal,0.3,7.26,1063,6,10.2,,39,540,9,,,,10.8,5,325,104,71,5,0.12,0.01,338,83.2,31.59,61,,690,,24,2.86,,0.1,,0.99,,
5045,Lakes & Tanks ,"MothkulaKunta, Machabollaram, Alwal, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.31,1558,8,18.6,,63,540,38,,,,10.8,5,420,242,60,5.6,1.89,0.02,479,116,46,114,,874,,18,2.85,,0.1,,1.09,,
5046,Lakes & Tanks ,"Chintal Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,4.2,8.18,515,2.2,2.8,,17,280,11,,,,10.2,5,140,44,22,5,0.1,0.01,152,36.8,14.58,26,,324,,12,1.14,,0.1,,0.4,,
5047,Lakes & Tanks ,"Mahaboob Kunta, Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2,7.76,729,6.2,10.2,,21,430,11,,,,10.6,5,205,92,32,5,0.64,0.01,224,54.4,21.38,56,,467,,25,0.98,,0.1,,0.66,,
5048,Lakes & Tanks ,"Bandam Cheruvu, Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,2,8.23,846,4.6,6.2,,63,540,11,,,,9.2,10,245,98,40,5,0.47,0.04,262,61.6,26.24,48,,542,,10,1.48,,0.1,,0.75,,
5049,Lakes & Tanks ,"Meddela Kunta,Gajularamaram, Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,3.3,8.21,1024,4.8,9.2,,47,430,26,,,,8.6,10,245,130,30,5,0.67,0.06,314,76.8,29.65,94,,655,,9,2.26,,0.1,,0.54,,
5050,Lakes & Tanks ,"Venna Cheruvu, Jeedimetla,Quthbullapur, Medchal- Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,7.37,1312,5.8,10.8,,47,540,11,,,,12.5,5,360,150,42,5,2.05,0.02,380,92.8,35.96,92,,828,,14,1.96,,0.1,,0.73,,
5051,Lakes & Tanks ,"Chinna Bandam,Suraram,Quthubullapur, Medchal-Malkajgiri Dist.",Medchal Malkajgiri,Medchal,0.3,8.34,1152,6,8.2,,33,540,9,,,,8.9,12,315,141,48,5,0.13,0.01,342,86.4,30.62,83,,714,,13,2.24,,0.1,,0.71,,
5052,Lakes & Tanks ,"Bakshi Kunta, Chandhanagar, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,8.42,659,3.2,3.2,,11,350,9,,,,5,17,175,68,24,5,0.63,0.08,194,48.8,17.5,42,,422,,10,0.48,,0.1,,0.48,,
5053,Lakes & Tanks ,"Ramamma Kunta, Gachibowli, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2,8.37,794,4.8,8.6,,21,350,9,,,,11.8,25,215,95,30,5,0.13,0.01,234,56.8,22.36,54,,508,,8,1.26,,0.1,,0.43,,
5054,Lakes & Tanks ,"Komati Kunta, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.2,8.46,677,2.4,5.8,,17,430,13,,,,6.6,20,180,95,35,5,0.1,0.01,206,51.2,18.95,56,,422,,14,0.58,,0.1,,0.53,,
5055,Lakes & Tanks ,"Chinna Pedda Cheruvu, Gopanpally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.2,8.42,846,4.2,8.2,,27,540,17,,,,12.2,25,230,114,39,5,0.11,0.01,256,61.6,24.79,68,,532,,14,0.89,,0.1,,0.65,,
5056,Lakes & Tanks ,"Nayanamma Kunta, (Basupalli Cheruvu), Haffezpet, Serilingalpally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1,8.04,846,3,4.8,,33,430,2,,,,10.8,10,230,65,24,5,0.11,0.01,245,59.2,23.57,38,,534,,8,0.76,,0.1,,0.82,,
5057,Lakes & Tanks ,"Kudi Kunta, (Gaothami Lake), Kondapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,7.6,1371,10,10.2,,47,540,9,,,,8.6,5,380,184,93,5,1.96,0.04,408,98.4,39.37,106,,852,,22,1.28,,0.1,,0.88,,
5058,Lakes & Tanks ,"Regula Kunta, Miyapur, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2.2,8.39,678,3.2,4.2,,21,430,9,,,,10.9,20,180,78,30,5,0.92,0.11,221,49,24,46,,420,,10,0.46,,0.1,,0.87,,
5059,Lakes & Tanks ,"Gopi Cheruvu, Lingampally, Serilingampally, Rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,2,8.4,1052,5,8.2,,33,430,9,,,,12.4,18,295,141,48,5,1.03,0.13,312,76.8,29.16,84,,650,,13,1.52,,0.1,,0.95,,
5060,Lakes & Tanks ,"Chakaalavani Cheruvu, Lingampally, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,8.32,1059,6,9.2,,33,430,11,,,,10.8,14,300,136,56,5,0.86,0.09,320,79.2,29.65,82,,679,,16,1.68,,0.1,,0.88,,
5061,Lakes & Tanks ,"Peddakudi Cheruvu, Maqta Mahaboobpet,Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,0.3,8.33,755,6,7.4,,21,430,9,,,,10.1,10,205,85,50,5,0.98,0.11,224,54.8,21.14,49,,469,,15,0.84,,0.1,,0.64,,
5062,Lakes & Tanks ,"Gurunath Cheruvu, Miyapur, Serilingampally, rangareddy Dist.",Medchal Malkajgiri,Ranga Reddy-I,1.2,8.47,893,5,9.2,,27,430,7,,,,11.2,15,245,90,39,5,0.63,0.09,264,64,25.27,51,,574,,20,0.96,,0.1,,0.79,,
5063,Lakes & Tanks ,"Nanakram Kunta, Nanakraamguda,",Medchal Malkajgiri,Ranga Reddy-I,2.1,8.16,531,3.8,4.6,,17,350,7,,,,10.8,19,180,39,20,5,0.92,0.07,173,46,14,22,,305,,11,0.96,,0.1,,0.29,,
15,Borewells,Borewell at Koyyura,Peddapalli,Karimnagar / Ramagundam ,,8.28,401,,0.1,,Less than 1.8,Less than 1.8,Less than 1.8,,,,9.4,10,55,22,10,5,0.1,0.01,186,40,21,12,,222,,11,0.22,,0.1,,0.69,,
1794,Borewells,Borewell at Manakondur,,Karimnagar ,,7.91,1125,,12.4,,2,98,Less than 1.8,,,,5,5,350,116,28,5,0.47,0.02,394,96.8,36.94,68,,712,,9,0.36,,0.1,,0.92,,
3094,Borewells,"Bore well at Akbarnagar, Ramagundam",,Karimnagar ,,8.27,1131,,2.4,,Less than 1.8,Less than 1.8,Less than 1.8,,,,5,10,300,109,28,5,1.68,0.16,348,84.8,33.05,63,,729,,5,0.28,,0.1,,0.93,,
1793,Borewells,Open well at Kundanpally near ash ponds of NTPC,,Karimnagar ,,8.26,1652,,1.2,,Less than 1.8,6,Less than 1.8,,,,5,10,405,190,24,5,1.52,0.14,511,117,53,84,,914,,5,0.24,,0.1,,1.02,,
1791,Borewells,Borewell at Pydipally near East side of Sai cheruvu,Warangal Urban,Warangal / Warangal ,,7.8,2708,,10.8,,Less than 1.8,Less than 1.8,Less than 1.8,,,,10.2,5,740,424,48,5,1.52,0.05,804,196,76.3,248,,1706,,12,1.72,,0.1,,0.84,,
1792,Borewells,"Borewell at CKM College, Enamamula",Warangal Urban,Warangal / Warangal ,,8.66,1106,,6.2,,Less than 1.8,Less than 1.8,Less than 1.8,,,,8.6,25,280,78,28,5,0.1,0.02,306,72.8,30.13,44,,667,,5,1.33,,0.1,,0.72,,
16,Borewells,Open well at Tadavai,Mulugu,Warangal,3.9,7.97,1064,,13.4,,Less than 1.8,33,Less than 1.8,,,,5,5,275,112,17,5,0.1,0.01,288,64,31,65,,680,,5,0.1,,0.1,,0.62,,
1811,Borewells,Borewell at Rudravelli near Primary School,Yadadri Bhuvanagiri,Nalgonda,,6.99,1392,,7,0.2,,,,,,,9,28,240,154,18,5,0.1,0.01,423.88,84,52,31,48,761,465,5,,0.38,0.1,6,0.28,19.37,1.01
27,Borewells,Borewell at MRO Office Peddavoora,Yadadri Bhuvanagiri,Nalgonda,,6.57,1350,,6,0.22,,,,,,,5,16,180,82,18,5,0.1,0.01,285,58,34,17,31,792,612,6,,0.58,0.1,5,0.3,18.7,0.8
1525,Borewells,Borewell at Pashamylaram near M/s.Sri Chaitanya Chlorides,Sangareddy,ZL-RCP,,6.82,3420,,24,0.3,,,,,,,13,36,430,294,59,10,1,0.01,898,188,104,120,89,1946,1414,8,,0.16,0.1,10,0.36,17.44,1.29
1795,Borewells,Borewell at Bollaram near Panchayat Office,Sangareddy,ZL-RCP,,6.76,2410,,13,0.27,,,,,,,6,32,220,195,38,7.8,0.9,0.01,425,78,56,22,52,1370,954,7,,0.23,0.1,18,0.29,20.03,1.09
